e, e_dot, e_int, stamp, 
1.8374039374327742, 0.0, 0.3674807874865548, 2674000000, 
1.8374039374327742, 0.0, 0.3674807874865548, 2674000000, 
1.8374039374327742, 0.0, 0.3674807874865548, 2674000000, 
1.8374039374327742, 0.0, 0.3674807874865548, 2674000000, 
1.8374039374327742, 0.0, 0.3674807874865548, 2674000000, 
1.8374039374327742, 0.0, 0.3674807874865548, 2674000000, 
1.8374039374327742, 0.0, 0.3674807874865548, 2674000000, 
1.8374039374327742, 0.0, 0.3674807874865548, 2674000000, 
1.8228054056376712, -0.04866177265034318, 0.366507552033548, 8284000000, 
1.8307795016629347, -0.0220814525661317, 0.36606592298222534, 8488000000, 
1.8307795016629347, 0.02658032008421148, 0.3656242939309027, 8488000000, 
1.8307795016629347, 0.0, 0.36615590033258694, 8488000000, 
1.8307795016629347, 0.0, 0.36615590033258694, 8488000000, 
1.8307795016629347, 0.0, 0.36615590033258694, 8488000000, 
1.8307795016629347, 0.0, 0.36615590033258694, 8488000000, 
1.8137467997832155, -0.056775672932397235, 0.36502038687393895, 8658000000, 
1.8137467997832155, -0.056775672932397235, 0.363884873415291, 8658000000, 
1.8137467997832155, 0.0, 0.3627493599566431, 8658000000, 
1.8137467997832155, 0.0, 0.3627493599566431, 8658000000, 
1.8137467997832155, 0.0, 0.3627493599566431, 8658000000, 
1.8137467997832155, 0.0, 0.3627493599566431, 8658000000, 
1.7686976456936896, -0.15016384696508642, 0.35974608301734134, 8862000000, 
1.7686976456936896, -0.15016384696508642, 0.3567428060780396, 8862000000, 
1.7686976456936896, 0.0, 0.3537395291387379, 8862000000, 
1.7686976456936896, 0.0, 0.3537395291387379, 8862000000, 
1.7686976456936896, 0.0, 0.3537395291387379, 8862000000, 
1.7686976456936896, 0.0, 0.3537395291387379, 8862000000, 
1.7686976456936896, 0.0, 0.3537395291387379, 8862000000, 
1.7686976456936896, 0.0, 0.3537395291387379, 8862000000, 
1.7057978903385977, -0.20966585118363948, 0.34954621211506515, 9066000000, 
1.7057978903385977, -0.20966585118363948, 0.34535289509139233, 9066000000, 
1.7057978903385977, 0.0, 0.3411595780677195, 9066000000, 
1.7057978903385977, 0.0, 0.3411595780677195, 9066000000, 
1.7057978903385977, 0.0, 0.3411595780677195, 9066000000, 
1.7057978903385977, 0.0, 0.3411595780677195, 9066000000, 
1.6002897629652264, -0.3516937579112378, 0.3341257029094948, 9270000000, 
